Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Orders,Average_Order_Value,Loyalty_Membership,Discount_Usage,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Last_Activity,Customer_Region,Review_Score,Customer_Segment
221,Margaret Tate,37,1,34721,69,0,Beauty,10,22,507.18,1,0,PayPal,Express,Desktop,15,Europe,2,1
222,Elizabeth Hughes,23,0,168899,37,0,Home,2,3,981.76,1,1,Net Banking,Same-Day,Tablet,275,Asia,1,2
223,Nicole Howard,20,1,146301,62,1,Home,8,26,859.41,0,1,Credit Card,Express,Mobile,14,South America,4,1
224,Shannon York,26,1,28992,48,0,Home,14,24,311.93,1,1,Debit Card,Standard,Desktop,129,North America,4,2
225,Kristen Phillips,54,1,154883,81,1,Electronics,7,53,28.46,0,0,Net Banking,Express,Tablet,98,Asia,1,0
226,Tamara King DDS,19,1,46442,92,1,Fashion,12,69,587.61,1,0,Debit Card,Standard,Mobile,232,Asia,4,1
227,Mark West,53,0,65745,13,1,Beauty,9,66,213.38,0,1,Credit Card,Express,Mobile,186,North America,2,0
228,Robert Wilson,28,1,182192,89,1,Sports,7,2,755.92,1,0,Credit Card,Express,Desktop,213,Europe,5,0
229,Kelsey Watson,36,0,72075,16,1,Beauty,11,16,353.45,0,0,Debit Card,Standard,Mobile,32,North America,5,0
230,Courtney Jones,48,1,141865,85,1,Home,2,53,837.68,0,1,Net Banking,Express,Desktop,60,Europe,2,0
231,Jennifer Moran,29,1,129427,77,0,Sports,5,53,945.02,0,1,Net Banking,Express,Tablet,54,Asia,4,1
232,Todd Johnson,25,1,87330,47,1,Electronics,2,11,646.15,1,1,Credit Card,Same-Day,Desktop,258,South America,5,0
233,Alejandra Moses,35,0,142592,76,0,Fashion,11,95,220.83,1,1,Credit Card,Same-Day,Mobile,226,South America,4,0
234,Ryan Taylor,21,0,169053,55,0,Sports,6,63,284.33,0,1,Credit Card,Same-Day,Desktop,216,North America,3,0
235,Ronnie Brown,49,0,161712,81,0,Beauty,8,89,21.13,0,1,PayPal,Same-Day,Tablet,286,North America,5,0
236,Brian Garcia,59,1,99269,69,0,Beauty,1,51,525.86,0,1,Net Banking,Standard,Mobile,65,North America,2,1
237,Jennifer Fernandez,67,0,102314,3,0,Electronics,12,87,734.07,1,0,PayPal,Standard,Tablet,193,South America,1,1
238,Mr. Gerald Adkins,28,0,186840,90,1,Home,13,60,326.67,1,1,Debit Card,Express,Desktop,32,South America,3,1
239,Regina Poole,64,0,36004,56,1,Fashion,3,22,353.56,0,1,Net Banking,Standard,Mobile,67,North America,5,2
240,Mr. Paul Blake MD,53,1,40083,24,0,Fashion,6,59,684.75,1,1,Credit Card,Express,Tablet,240,North America,3,0
241,Tyler Newman,21,1,180650,15,0,Beauty,13,14,851.99,0,1,Credit Card,Express,Tablet,67,South America,2,1
242,Paul White,42,0,191097,57,0,Beauty,9,69,989.02,0,0,Debit Card,Standard,Mobile,276,Asia,5,0
243,James Hensley DDS,54,1,93900,83,0,Beauty,6,66,436.87,1,1,Credit Card,Express,Tablet,134,North America,2,0
244,Patrick Vaughan,59,1,59202,7,1,Electronics,13,90,863.33,1,0,Net Banking,Standard,Desktop,264,South America,1,1
245,Jessica Haynes,67,0,104869,13,0,Home,6,60,333.19,1,0,Net Banking,Standard,Mobile,130,Asia,3,2
246,Alejandro Bennett,25,1,25552,11,0,Sports,13,65,763.83,0,1,Debit Card,Standard,Desktop,318,South America,4,1
247,Tiffany Kline MD,63,0,56806,66,1,Sports,11,31,787.26,1,0,Debit Card,Same-Day,Tablet,158,Asia,3,2
248,Debra Durham,49,1,73191,10,1,Beauty,2,82,822.67,0,1,PayPal,Standard,Mobile,62,Europe,1,1
249,Andrew Brown,66,0,115364,99,0,Fashion,5,96,21.15,0,1,Credit Card,Standard,Mobile,262,Asia,4,0
250,Barbara Lewis,66,0,65035,79,1,Electronics,10,70,60.37,1,0,Debit Card,Standard,Desktop,36,South America,4,1
251,Robert Fernandez,47,0,166057,72,1,Home,5,36,520.8,0,0,Credit Card,Same-Day,Mobile,29,South America,5,0
252,Whitney Schultz,47,1,150438,45,0,Home,4,62,26.33,1,0,Credit Card,Standard,Tablet,212,South America,4,2
253,Erica Myers,19,1,33039,65,0,Fashion,9,40,148.01,0,0,Credit Card,Standard,Mobile,70,Europe,5,1
254,Barry Robertson,68,0,42334,26,0,Electronics,12,5,27.55,1,0,Debit Card,Same-Day,Tablet,111,Europe,1,2
255,Vanessa Moore,36,0,101047,46,1,Beauty,1,7,871.42,0,0,Credit Card,Express,Mobile,90,Asia,3,1
256,Stephen Landry,28,1,140816,73,1,Beauty,8,68,562.79,0,0,Net Banking,Same-Day,Tablet,93,North America,2,1
257,Karen Bryant,48,0,95415,54,1,Beauty,12,64,236.45,0,0,Debit Card,Standard,Desktop,232,North America,2,2
258,Teresa Phillips,55,0,117618,16,0,Sports,5,97,974.01,0,0,Credit Card,Express,Desktop,71,Asia,4,1
259,Amy Hayes,32,0,86801,100,1,Fashion,12,57,693.95,0,1,Net Banking,Express,Desktop,32,South America,3,1
260,Matthew Rodgers,36,1,173549,72,0,Home,5,76,521.29,1,0,Credit Card,Standard,Mobile,189,Europe,3,0
261,Kenneth Baxter,50,0,180714,22,0,Beauty,6,30,540.92,1,0,PayPal,Same-Day,Desktop,226,South America,3,1
262,Jennifer Hall,43,1,30207,3,0,Beauty,7,54,427.66,1,0,Net Banking,Same-Day,Mobile,102,Asia,1,1
263,Sandra Gonzales,37,1,192693,86,1,Home,3,30,984.33,0,1,Debit Card,Express,Tablet,279,North America,1,2
264,Timothy Butler,42,0,178363,12,0,Electronics,2,4,672.64,1,1,Credit Card,Standard,Mobile,276,Asia,2,2
265,Randall Clark,40,0,195937,93,1,Beauty,10,58,229.59,1,0,Credit Card,Standard,Desktop,305,Asia,3,1
266,Brenda Wilson,68,0,189221,15,0,Beauty,4,29,126.35,0,0,Debit Card,Standard,Mobile,180,South America,4,1
267,John Smith,50,0,143760,56,1,Sports,2,48,109.11,1,1,PayPal,Same-Day,Desktop,51,North America,1,0
268,Jessica Gonzalez,37,1,103236,41,1,Electronics,5,37,348.15,1,1,Credit Card,Same-Day,Desktop,71,North America,5,2
269,Chad Wright,65,1,121452,11,0,Electronics,6,88,411.9,0,1,Debit Card,Standard,Mobile,28,North America,1,0
270,Stacy Hancock,21,1,148540,94,0,Beauty,13,69,840.12,0,1,Credit Card,Same-Day,Tablet,4,Asia,2,1
271,Dustin Johnson,48,0,98655,38,1,Sports,10,1,542.01,1,0,Debit Card,Standard,Tablet,258,North America,2,2
272,Steve Miller,33,1,43651,14,1,Sports,4,98,951.56,0,1,Debit Card,Standard,Tablet,299,North America,4,2
273,Nicholas Mckay,41,1,62113,75,0,Electronics,10,80,20.51,1,0,Credit Card,Standard,Desktop,241,North America,4,1
274,Beverly Wall,40,0,183646,10,1,Fashion,3,36,637.06,1,1,Debit Card,Express,Tablet,61,North America,5,1
275,Garrett Bradley,31,0,199788,4,1,Beauty,3,32,673.39,0,1,Net Banking,Same-Day,Tablet,278,South America,3,1
276,Steven Price,48,1,37502,92,1,Sports,12,31,769.56,1,0,Credit Card,Standard,Mobile,339,Europe,1,2
277,Allison Walters,67,1,194945,34,1,Beauty,13,38,836.33,0,1,Debit Card,Same-Day,Mobile,346,Asia,3,2
278,Christopher Cook,40,0,85813,98,0,Home,10,27,164.41,1,0,Credit Card,Same-Day,Desktop,125,Europe,1,2
279,Christopher Terrell,53,0,63772,55,0,Home,7,91,134.39,0,1,Net Banking,Express,Mobile,11,Asia,4,1
280,Chelsea Rodriguez,19,1,121862,6,0,Electronics,2,85,895.04,0,1,PayPal,Standard,Tablet,121,Europe,3,1
281,Daniel Drake,28,1,168425,7,0,Fashion,11,22,643.54,1,1,PayPal,Express,Desktop,344,Asia,5,1
282,Caitlin Watkins,49,0,29211,16,0,Home,14,53,49.97,1,1,Debit Card,Express,Desktop,90,Europe,1,1
283,Katherine Thomas,34,1,112688,50,1,Sports,1,44,383.53,0,0,Debit Card,Same-Day,Desktop,50,Europe,3,0
284,Katie Newton,23,1,57502,16,0,Fashion,2,52,664.89,0,0,Credit Card,Same-Day,Tablet,195,South America,4,2
285,Richard Morgan,28,1,97449,30,1,Home,14,34,112.83,1,0,Debit Card,Standard,Tablet,185,North America,5,2
286,Stephen Burton,60,1,167315,63,0,Home,8,88,242.94,0,0,Net Banking,Standard,Tablet,285,Asia,1,2
287,Jillian Byrd,66,1,119539,25,0,Electronics,8,31,679.83,0,1,PayPal,Express,Mobile,157,Asia,5,1
288,Amy Smith,64,1,117588,100,0,Beauty,8,87,890.65,0,0,Net Banking,Same-Day,Desktop,250,Europe,1,0
289,Timothy Goodwin,63,0,40776,92,0,Home,12,96,134.24,1,1,Net Banking,Same-Day,Desktop,101,North America,5,1
290,John Chen,38,0,178414,71,0,Home,13,89,164.57,0,0,Debit Card,Same-Day,Tablet,279,Europe,4,2
291,Kelsey Campbell,18,0,27024,51,1,Sports,14,14,757.0,1,0,PayPal,Express,Desktop,184,North America,3,0
292,Brandon Mcmillan,67,0,30827,16,0,Sports,9,30,388.2,0,0,Credit Card,Express,Desktop,321,North America,4,1
293,Mr. David Wheeler,22,0,115201,14,0,Fashion,8,47,806.85,1,0,Debit Card,Express,Desktop,147,Asia,4,0
294,Rebecca Keller,42,0,95155,52,1,Fashion,9,68,357.92,0,0,PayPal,Same-Day,Tablet,363,Asia,4,0
295,Eric Harris,61,0,54989,69,1,Beauty,10,96,988.13,1,0,Debit Card,Standard,Desktop,191,South America,1,0
296,Brittany Smith,55,0,128169,84,0,Electronics,3,22,129.85,1,1,Debit Card,Express,Tablet,232,Europe,5,1
297,Elizabeth Nguyen,62,0,156027,55,0,Sports,3,25,651.3,0,0,Debit Card,Express,Desktop,161,Europe,3,0
298,Johnathan Bruce,68,1,119774,44,0,Beauty,1,46,290.16,0,0,Net Banking,Express,Desktop,180,South America,5,1
299,Vickie James,30,0,23518,50,1,Home,10,80,281.41,1,1,Credit Card,Standard,Tablet,110,South America,1,1
300,Ashley Chang,38,0,100528,43,1,Fashion,9,70,98.4,1,0,PayPal,Same-Day,Desktop,253,Europe,1,1
301,Andre Harris,59,0,96637,50,1,Fashion,8,87,188.63,0,1,Debit Card,Same-Day,Mobile,38,Europe,3,0
302,George Joyce,19,0,51384,86,1,Home,7,99,726.68,0,0,Credit Card,Same-Day,Tablet,60,South America,2,2
303,John Baldwin,49,1,23487,39,1,Home,1,40,413.09,0,0,PayPal,Express,Mobile,278,South America,2,1
304,Richard Allen,65,1,103763,92,1,Beauty,9,22,442.19,1,0,Credit Card,Same-Day,Mobile,64,Europe,4,1
305,Jesus Pacheco,51,1,91235,98,1,Fashion,14,10,289.62,0,0,Debit Card,Standard,Desktop,209,Asia,4,1
306,Laura Snyder,25,1,69985,70,1,Electronics,14,11,374.3,0,1,PayPal,Express,Desktop,194,South America,4,2
307,Melissa Pitts,26,1,136540,57,1,Sports,4,67,803.48,1,0,Net Banking,Standard,Desktop,358,North America,2,2
308,Karen Chapman,46,1,149921,86,1,Sports,1,53,824.73,0,1,Debit Card,Express,Mobile,233,South America,3,0
309,Amy Jackson,25,0,112894,77,0,Sports,7,28,708.48,0,1,Debit Card,Same-Day,Tablet,254,Europe,5,2
310,Steven Stewart,49,0,32257,15,0,Home,6,68,863.7,0,0,Credit Card,Same-Day,Mobile,61,Asia,2,1
311,Jasmine Barker,24,1,54967,76,1,Beauty,7,18,941.24,0,1,Net Banking,Same-Day,Mobile,300,Europe,4,2
312,Shane Bell,27,1,178432,38,0,Electronics,1,66,966.55,1,1,Credit Card,Express,Mobile,305,South America,4,1
313,John Edwards,48,0,189361,46,1,Home,7,58,308.57,1,0,Debit Card,Standard,Mobile,167,Asia,4,0
314,Monique Smith,18,0,184573,33,1,Beauty,4,92,482.86,0,0,PayPal,Same-Day,Tablet,221,South America,3,0
315,Carly Becker,52,0,166661,76,0,Electronics,13,9,102.43,0,0,PayPal,Standard,Desktop,224,South America,3,1
316,Holly Jordan,19,1,164522,6,1,Electronics,14,59,498.01,1,1,Debit Card,Standard,Desktop,276,Asia,2,2
317,Kimberly Collins,30,1,144790,56,1,Fashion,12,33,486.29,1,1,Credit Card,Same-Day,Desktop,275,South America,3,1
318,Todd Fletcher,29,0,158420,15,1,Beauty,13,81,535.35,1,1,Debit Card,Same-Day,Tablet,321,South America,3,1
319,Rachel Hoffman,53,1,34975,66,1,Fashion,10,34,337.39,1,1,Debit Card,Express,Desktop,344,Asia,1,2
320,Jose Gibbs,33,1,77565,14,0,Sports,10,12,460.77,1,1,Net Banking,Standard,Mobile,314,Asia,3,1
321,Matthew Thomas,30,1,121451,9,1,Fashion,14,46,772.96,0,1,Credit Card,Express,Mobile,328,North America,4,0
322,Valerie Gonzales,31,0,42439,60,1,Electronics,7,8,68.43,0,1,Debit Card,Express,Mobile,320,South America,5,0
323,Robert Macdonald,41,0,31717,64,0,Fashion,7,73,840.5,0,0,Net Banking,Same-Day,Tablet,31,North America,1,2
324,Sandra Chen,25,1,60858,20,0,Sports,11,30,468.22,1,1,Credit Card,Standard,Tablet,216,Asia,5,0
325,Andrew Edwards,44,0,190930,34,0,Home,12,12,879.9,0,0,Credit Card,Standard,Mobile,233,Europe,3,1
326,Frank Bates,26,1,140814,71,1,Home,14,62,667.85,0,1,PayPal,Express,Desktop,340,Asia,4,1
327,Susan Rocha,56,0,91957,28,0,Fashion,3,79,677.87,0,0,Credit Card,Standard,Mobile,317,Asia,3,1
328,Justin Holloway,32,0,63545,11,0,Electronics,10,84,130.99,0,0,Credit Card,Same-Day,Tablet,363,North America,4,0
329,Jay Hunt,56,1,68005,21,1,Electronics,6,22,738.7,1,1,Credit Card,Standard,Tablet,0,South America,3,0
330,Nancy Martin,55,1,65199,98,1,Sports,5,13,625.74,1,1,PayPal,Same-Day,Mobile,338,Asia,4,0
331,Cameron Gibson,20,0,46831,65,0,Home,11,34,111.65,0,1,Credit Card,Express,Desktop,125,South America,1,0
332,Joseph White,58,0,65167,46,0,Electronics,8,87,230.63,0,0,Credit Card,Same-Day,Desktop,181,Europe,4,0
333,Paul Terry,55,0,54618,17,1,Electronics,7,68,699.22,0,1,PayPal,Same-Day,Desktop,314,North America,2,0
334,Brittany Davis,53,1,184237,25,0,Fashion,10,70,20.4,0,1,Debit Card,Express,Tablet,259,Asia,2,2
335,Alexander Herman,32,1,105760,43,1,Home,10,61,432.85,0,1,Credit Card,Standard,Mobile,175,Europe,2,2
336,Justin Johnson,47,0,151891,97,0,Sports,7,17,627.38,0,1,Credit Card,Express,Mobile,152,Europe,1,0
337,Michael Gould,45,0,154984,88,0,Fashion,13,92,830.15,1,1,Debit Card,Same-Day,Tablet,210,Europe,1,2
338,Traci Brown,62,0,195150,72,1,Sports,8,51,690.99,0,1,Credit Card,Express,Mobile,270,Asia,4,0
339,Gary Zhang,56,0,112251,2,0,Sports,4,43,727.18,1,1,PayPal,Same-Day,Tablet,26,Europe,1,1
340,Pamela Johnson,62,0,115227,55,1,Home,9,76,332.71,0,0,PayPal,Standard,Desktop,126,Asia,5,1
341,Elizabeth Pittman,56,0,147156,57,0,Fashion,6,27,55.11,0,1,Net Banking,Express,Desktop,77,Europe,4,0
342,Kimberly Bradshaw,60,1,75951,78,1,Sports,14,99,438.48,0,0,Net Banking,Express,Tablet,142,Asia,3,0
343,John Summers,59,1,68091,49,0,Sports,13,28,447.14,1,1,Net Banking,Express,Desktop,196,North America,4,0
344,Colin Cooper,43,1,182071,99,0,Electronics,8,68,459.01,1,0,Debit Card,Express,Tablet,9,South America,5,0
345,Dana Myers,56,1,106779,40,1,Electronics,12,65,436.31,1,1,PayPal,Standard,Desktop,235,Europe,3,2
346,Jennifer Nelson,47,1,84814,68,0,Fashion,12,4,573.09,0,0,Net Banking,Same-Day,Mobile,275,South America,4,0
347,Sara Oneill,33,0,138958,31,1,Electronics,14,97,979.22,1,1,Net Banking,Standard,Tablet,96,Europe,4,0
348,Sean Hayes,56,1,46475,17,1,Beauty,11,96,739.61,0,1,Debit Card,Same-Day,Mobile,140,South America,5,0
349,Stephen Navarro,39,1,157387,82,1,Electronics,12,8,722.89,1,0,PayPal,Express,Desktop,26,North America,4,2
350,James Potts,59,0,56928,60,0,Home,3,10,980.44,0,0,Net Banking,Same-Day,Desktop,12,Asia,2,0
351,Anne Smith,46,0,128027,41,1,Home,10,46,44.55,1,1,Debit Card,Same-Day,Mobile,273,Europe,3,2
352,Michael Harris,38,0,180512,99,1,Fashion,13,96,347.33,0,1,Debit Card,Express,Tablet,315,South America,4,1
353,Alejandro Hoffman,39,0,193871,35,0,Fashion,8,33,871.43,0,0,PayPal,Standard,Desktop,152,Asia,3,2
354,Stefanie Morgan,63,0,45869,53,0,Sports,13,3,166.05,1,1,Credit Card,Same-Day,Mobile,309,South America,3,2
355,Adrienne Weaver,36,0,175230,46,0,Home,8,96,713.19,0,0,Debit Card,Standard,Mobile,106,North America,1,2
356,Cheryl Carey,24,0,58985,14,1,Fashion,7,84,802.5,1,0,Credit Card,Express,Desktop,65,Asia,5,1
357,Andrew Arellano,53,1,62526,13,1,Home,3,59,843.84,0,1,Debit Card,Express,Desktop,354,North America,2,2
358,Anne Brown,42,1,180838,97,0,Home,5,78,309.55,0,0,Net Banking,Standard,Mobile,278,North America,3,1
359,Andrew Massey,40,1,20180,13,0,Electronics,11,96,697.44,1,1,PayPal,Same-Day,Desktop,227,Asia,3,1
360,David Adkins,68,0,33851,66,1,Fashion,7,2,901.4,1,0,Credit Card,Express,Tablet,61,South America,2,0
361,Dana Harris,19,0,48117,82,1,Home,4,97,701.16,1,0,PayPal,Express,Desktop,206,North America,3,1
362,Jason Moody,45,1,124539,80,0,Fashion,10,18,453.64,1,0,Debit Card,Same-Day,Tablet,7,Asia,4,1
363,Samuel Williams,56,0,41155,16,0,Sports,10,42,718.27,0,0,Net Banking,Standard,Desktop,193,Europe,3,0
364,Stacey Harding,20,0,98675,100,1,Beauty,3,32,397.44,1,1,Net Banking,Same-Day,Tablet,169,North America,2,0
365,Daniel Kim,37,1,186835,65,1,Fashion,7,96,632.92,1,1,Net Banking,Express,Desktop,58,South America,3,2
366,Jack Payne,41,0,100925,30,0,Home,1,27,738.07,0,0,Debit Card,Same-Day,Desktop,0,North America,3,0
367,Jamie Huynh,55,0,47752,2,1,Home,8,10,721.11,1,1,Credit Card,Express,Mobile,5,South America,3,0
368,Ralph Brown Jr.,29,1,75032,55,0,Electronics,8,86,166.53,0,1,Credit Card,Same-Day,Mobile,168,North America,4,1
369,Deborah Keller,64,1,189631,68,0,Fashion,5,42,608.49,0,0,Debit Card,Standard,Tablet,134,Europe,4,2
370,Andrew Rodriguez,34,1,136301,31,1,Electronics,14,3,19.0,0,0,Net Banking,Standard,Tablet,350,North America,3,2
371,Shelby Allison,49,0,91934,13,0,Sports,10,49,732.41,0,1,Net Banking,Express,Desktop,93,South America,2,2
372,Shannon Randolph,57,0,174611,56,1,Beauty,8,63,995.96,1,1,Net Banking,Same-Day,Tablet,43,Europe,1,1
373,Jerome Cooper,22,1,45846,75,1,Sports,5,74,319.78,0,0,Credit Card,Same-Day,Tablet,216,South America,4,2
374,Jennifer Hernandez,53,1,109319,43,0,Home,12,17,722.43,1,0,Credit Card,Standard,Mobile,281,Europe,2,2
375,Shannon Miller,26,1,113966,14,0,Fashion,4,95,786.32,1,0,Net Banking,Same-Day,Tablet,347,Asia,3,2
376,Steve Kerr,52,0,99554,90,0,Beauty,14,99,114.01,1,1,Net Banking,Standard,Tablet,123,Asia,1,0
377,Marcus Holmes,61,1,78138,73,0,Sports,11,18,652.3,1,0,Credit Card,Same-Day,Tablet,264,South America,5,2
378,Ashley Williams,62,0,75411,55,0,Home,10,67,644.61,0,0,Credit Card,Standard,Tablet,289,North America,4,2
379,Johnny Navarro,36,0,67092,84,0,Beauty,6,75,341.83,1,0,Net Banking,Standard,Desktop,209,North America,2,0
380,Daryl Taylor,33,0,64621,52,0,Sports,1,35,783.29,1,0,PayPal,Express,Tablet,287,Europe,3,0
381,Sherry Humphrey,65,1,176143,43,0,Home,7,10,190.25,1,1,Debit Card,Same-Day,Tablet,353,South America,1,1
382,Brittany Morgan,26,1,105914,41,0,Electronics,11,52,109.39,0,1,Debit Card,Standard,Desktop,202,Europe,2,2
383,Curtis Lopez,66,0,195041,86,1,Home,8,58,292.15,1,1,Debit Card,Standard,Tablet,154,North America,2,1
384,Carla Ferguson,28,0,102390,5,0,Home,4,73,303.16,0,1,Credit Card,Express,Mobile,34,South America,2,2
385,Lisa Gutierrez,62,1,73223,73,0,Home,12,75,469.75,0,0,Net Banking,Same-Day,Tablet,137,Asia,4,0
386,Mrs. Adrienne Sanders,35,0,88757,70,1,Beauty,2,39,298.25,0,1,Credit Card,Standard,Desktop,78,Asia,2,2
387,Robert Kennedy,60,1,196289,40,0,Sports,4,84,22.54,0,0,Net Banking,Express,Mobile,25,South America,4,2
388,Beth Nielsen,67,1,161927,94,1,Sports,1,73,174.44,0,1,Debit Card,Same-Day,Desktop,253,South America,1,2
389,Sheryl West,27,0,162144,85,0,Home,11,50,701.43,0,1,Debit Card,Express,Tablet,322,Asia,4,0
390,Kelsey Watkins,23,0,121206,95,1,Fashion,1,46,815.48,0,0,Net Banking,Express,Tablet,245,Europe,5,2
391,Linda Macias,31,0,43167,67,0,Fashion,1,75,659.85,1,1,Net Banking,Standard,Desktop,26,Europe,4,2
392,Lori Russell,29,0,21890,70,1,Home,8,23,551.7,1,0,Net Banking,Standard,Tablet,220,Europe,5,1
393,Tiffany Singh,43,1,70568,6,0,Sports,7,23,293.19,0,1,Debit Card,Standard,Tablet,127,South America,1,0
394,Carrie Washington,63,1,53962,49,1,Beauty,8,15,720.65,1,0,PayPal,Same-Day,Desktop,64,Asia,1,1
395,Mary Carter,45,0,32449,37,1,Sports,10,15,163.48,0,0,PayPal,Same-Day,Tablet,80,South America,1,0
396,Kevin Dawson,28,0,140526,96,1,Home,4,30,460.95,0,1,PayPal,Express,Mobile,254,Europe,5,1
397,Gabriela Hancock,41,0,105682,94,1,Fashion,11,76,703.71,0,0,Debit Card,Express,Mobile,306,South America,4,1
398,William Torres,21,0,54876,96,0,Sports,10,9,331.15,1,0,PayPal,Standard,Mobile,138,North America,1,1
399,Calvin Howell,65,1,65327,10,1,Beauty,14,92,335.3,0,1,Debit Card,Same-Day,Mobile,344,North America,5,1
400,David Young,33,0,141879,84,0,Electronics,12,73,602.97,1,1,Credit Card,Standard,Desktop,324,Asia,2,1
401,Nathan Mccullough,22,1,131921,48,0,Sports,9,79,347.97,0,1,PayPal,Standard,Tablet,304,North America,5,1
402,Deanna Jones,36,1,27659,17,1,Beauty,7,38,811.96,0,1,Debit Card,Same-Day,Desktop,332,Europe,3,1
403,Lauren Cowan,61,1,120813,42,0,Fashion,7,75,34.99,1,1,Debit Card,Same-Day,Tablet,315,South America,1,1
404,Dawn Patel,65,0,107886,47,0,Home,1,94,160.86,0,1,Credit Card,Express,Mobile,53,South America,1,1
405,Lisa Torres,32,1,65149,50,0,Beauty,5,23,357.72,0,0,Debit Card,Standard,Desktop,284,Europe,5,2
406,Shelia Bush,20,1,104116,68,1,Electronics,13,47,715.14,1,1,Credit Card,Standard,Mobile,216,South America,4,1
407,Donald Werner,36,0,163576,7,1,Fashion,5,79,146.8,0,1,Debit Card,Same-Day,Desktop,302,Europe,4,1
408,Brett Little,69,0,191581,1,1,Fashion,2,57,392.8,0,1,PayPal,Standard,Mobile,141,South America,3,2
409,Walter Mckinney,63,0,122101,65,1,Home,14,95,639.54,0,1,Debit Card,Same-Day,Tablet,174,Europe,3,0
410,Mr. Patrick Nguyen,49,0,35776,58,0,Sports,12,65,840.8,0,1,Debit Card,Same-Day,Tablet,143,South America,5,2
411,Amanda Gardner,62,0,134393,90,1,Electronics,9,10,868.21,0,0,Debit Card,Express,Tablet,289,Europe,1,2
412,Michael Lawrence,26,1,195163,9,1,Sports,4,58,306.31,1,1,Net Banking,Same-Day,Tablet,172,North America,3,1
413,Richard Rodriguez,23,0,138347,61,0,Home,14,85,304.19,0,1,PayPal,Standard,Mobile,74,Europe,3,1
414,Adrienne Ortiz,34,0,171640,55,1,Fashion,4,81,404.1,1,0,Net Banking,Express,Tablet,57,Asia,5,0
415,Stacy Miller,55,1,189793,52,1,Electronics,11,2,35.22,0,1,Credit Card,Same-Day,Tablet,85,South America,1,0
416,Angel Young,40,0,84882,61,0,Fashion,14,17,548.52,0,1,Credit Card,Express,Tablet,105,South America,5,2
417,Phillip Nguyen,21,0,111179,71,1,Fashion,5,62,694.45,1,0,PayPal,Same-Day,Tablet,22,Asia,3,2
418,Brian Vargas,63,1,156917,74,1,Sports,4,78,108.32,1,1,PayPal,Express,Mobile,13,South America,2,0
419,William Myers,45,0,95166,19,0,Electronics,6,8,593.54,0,1,Net Banking,Same-Day,Tablet,205,Europe,2,0
420,Samantha Murray,59,1,21505,36,1,Fashion,8,15,869.39,1,0,PayPal,Standard,Tablet,286,North America,4,1
421,Gabrielle Underwood,48,1,145010,73,1,Home,10,74,163.91,1,1,Net Banking,Express,Tablet,191,Asia,5,1
422,Andre Rose,41,1,136467,82,0,Home,9,29,838.07,0,0,PayPal,Express,Tablet,207,Europe,1,2
423,Zachary Harris,64,1,190433,12,0,Sports,5,46,291.41,0,1,Credit Card,Standard,Tablet,363,Europe,5,1
424,Jeffrey Morris,36,1,153593,30,0,Sports,1,50,699.89,1,0,Net Banking,Express,Desktop,3,Asia,3,2
425,Sandra Hernandez,30,1,52613,72,0,Electronics,3,50,143.46,1,1,Net Banking,Express,Desktop,64,South America,1,1
426,Brandon Gallegos,69,0,84347,60,0,Home,11,49,249.93,1,1,PayPal,Express,Desktop,224,Europe,3,1
427,Brenda Stokes,60,1,93178,83,0,Electronics,2,25,467.28,1,0,PayPal,Standard,Tablet,346,Europe,1,2
428,Zachary Peters,49,1,176552,26,0,Beauty,2,18,753.48,1,0,Net Banking,Standard,Mobile,363,South America,3,0
429,Chelsea Kirk,55,0,181336,21,1,Home,4,57,293.13,1,1,Credit Card,Same-Day,Tablet,136,North America,3,2
430,Joshua Murphy,18,0,106796,49,0,Sports,13,67,954.63,0,0,Credit Card,Standard,Desktop,341,Asia,3,0
431,Alicia White,62,1,182479,34,1,Sports,3,80,195.38,0,0,Net Banking,Standard,Tablet,151,Europe,4,2
432,James Smith,32,0,77905,64,1,Home,3,4,28.62,0,0,Credit Card,Express,Mobile,97,Europe,4,0
433,James Roberts,42,0,84632,10,0,Fashion,8,85,631.78,1,0,Credit Card,Express,Desktop,186,North America,5,2
434,Jesus Cunningham,55,0,36145,46,1,Electronics,11,56,568.88,0,1,Credit Card,Same-Day,Tablet,10,Asia,2,2
